id,date,stars,text
vg55SAkrEmuHpWfIMtJjBQ,2015-03-26,4,"It is a nice spot in Oakland. It's been a while since I visited, so I don't really remember what we ordered except for the beef tartar as an appetizer. It doesn't matter tho b/c they do change the menu constantly. Both the food and the service were good. 
Only reason I'm giving this place 4 stars instead of 5 is that I felt the food, while solid, did not  stand out."
vg55SAkrEmuHpWfIMtJjBQ,2017-01-15,5,"I love Legume and the adjoining Butterjoint (which will also serve Legume's menu).  Ingredients are fresh and creatively combined, the service is good and the drinks are delicious.  The menu is ever changing but some notable items were great salmon, and cauliflower root veg dish. The burger is always delicious and reliable; sometimes I order that when at the bar side after work for happy hour."
vg55SAkrEmuHpWfIMtJjBQ,2010-04-13,4,"My bf and I went to Legume at around 6p.m. on a Tuesday with no reservations and didn't have to wait for a table at all.  The menu was small, with 3 small plates, 4 main entrees, and 3 dessert choices.  We had the hanger steak, the halibut, and the pork confit. Everything was delicious. 

The halibut sat on a bed of dandelion leaves and rice, and fell apart easily.  I would describe it as the best fish dish I've tasted so far in Pittsburgh.  I had order the steak medium rare.  It was crispy at the first layer, and chewy on the inside.  Although the steak was good, I liked the risotto that came with it better.  My bf also got a lemonade that he enjoyed immensely.  You get seltzer water, and a small cup of lemon juice and sugar on the side to adjust the lemonade to your own taste. 

An expensive meal, but delicious!"
vg55SAkrEmuHpWfIMtJjBQ,2016-11-26,3,"Chicken was dried out and overdone though tasty and sauce was good, and similarly with the Bluefish. Dinner was at 6:30 pm and they were out of one dish and one dessert already. A bit too hyped. More impressed with a place like The Vandal - good, clean food and no hype. Definitely had better."
vg55SAkrEmuHpWfIMtJjBQ,2015-12-22,5,"Went to Legume with a group of friends for the holidays. The food was excellent, and the menu offers a variety of dishes that are unique and delicious!  We sampled multiple ""starters"", and everything was really good- I recommend the fried pickles!  The same kitchen services the attached bar, and although we only had drinks there, the burgers looked awesome!  We all had excellent meals and were satisfied with the portion sizes for the price!  This is a great place to go and we'll definitely be back!  Our compliments to the chef!"
vg55SAkrEmuHpWfIMtJjBQ,2014-03-24,3,"Very busy with $3 valet parking across the street. Service was a little slow but not terribly slow. Food was expensive and in my opinion just average for the price, with only a small selection and only one fish item on Friday's during Lent (I'm not Catholic but realize a lot of people are). There are a lot of choices in the Shadyside area and just a few more minutes away in downtown and personally I'd go to one of them."
vg55SAkrEmuHpWfIMtJjBQ,2012-02-20,5,"Been to the new Legume twice now, and have had a fabulous meal both times!  I really enjoy sitting in the bar for dinner."
vg55SAkrEmuHpWfIMtJjBQ,2012-01-14,1,Still working out the kinks. Food was mediocre and service was very slow.  Will try back in spring!
vg55SAkrEmuHpWfIMtJjBQ,2013-04-17,4,"So we were here last night with a medium group. Parking is super easy and we were seated promptly. Service is top notch and waiter was attentive without being clingy. I started with the Boyd and Blue, a cocktail with blueberries and ginger - YUM!!!! No one else ordered a cocktail, but they were happy with their beverage selection.  We started with salads and soups, one was brave and ordered the stinging nettle soup, which the waiter said tasted similar to artichokes. It was pretty decent. I ordered the dandelion salad, which was more just bacon and eggs on a few greens than salad, but the bacon was terrific. 
I ordered the goat shoulder as an entree, which was falling apart tender and topped with pea shoots. I could have done without the shoots, as I didn't feel they complemented the dish at all. I tried my friend's shank ravioli, which was stuffed with meat and pretty darn tasty. It could have done well with a better sauce though. Husband and I split the Panna Cotta for desert, which was unexpectedly good (probably because I didn't know what panna cotta was before ordering it). Friends got the carrot cake and said it was good as well.

All in all a good restaurant to try. The combinations of the dishes leave me a bit befuddled, but I guess when you are trying new things you are going to make a few missteps."
vg55SAkrEmuHpWfIMtJjBQ,2009-07-02,5,"I went to Legume for the first time a few weeks ago. The atmosphere, service, and food were excellent. We made a reservation for a Friday night. The food is very fresh, local, and best of all, delicious. When eating the first bites of my food, I paused to enjoy all of the flavors. 

Also, bring a bottle of your favorite wine."
vg55SAkrEmuHpWfIMtJjBQ,2014-01-05,4,"Went last night with my wife. Very nice place with a great staff. The menu changes daily depending on the availability of the food. I had the duck confit, and my wife had the antelope which both were very good!"
vg55SAkrEmuHpWfIMtJjBQ,2012-04-10,4,"YOU HAD ME AT LIVER & PEAR MOUSSE, TATE!

Hi Folks, I'm back from the zombie land known as parenting and out on the food scene once again and I know (at least one of ) you missed me!

Finally got my ass to Legume in it's new location in Oakland and it was so worth the babysitter!!!!

I know the menu changes frequently here so I hit the mother-heffing lottery of menu days!!!! 

To start my eyes jumped right to the liver and pear mousse appetizer because even though I am mostly vegetarian I (and my nutritional needs) crave liver in it's many fabulous forms/cooking preparations. I basically looked like a cracked out food whore practically licking the plate clean! The combo of pear and liver on buttered toast was so rich and flavorful - I could tell our waiter, Tate, could see I was mildly insane! Tate seemed to enjoy my food lust in addition to discussing the menu choices in depth and generally happy to have a conversation about what he thought was good. He rocked as a waiter and you should ask to be seated in his section cause he's super knowledgable and friendly!

Anyway - onto my salad - it was a simple green salad perfectly dressed and refreshingly light and palate cleansing post liver mousse but in retrospect unnecessary!

For my main course I had the pasta with heirloom pigeon peas (?), Parmesan, and a fried egg on top. It was great! Just right portion size. Breaking the fried egg over the pasta and mixing in the yolk made it perfectly creamy but it was just a tiny bit over salted, if that.

And of course Momma has to get dessert - I mean for God's sake it's my night out!!! So, everything sounded wonderful and I was torn between an apple crisp or short bread. Tate was my tie breaker and as soon as he uttered that there was lard in the shortbread my potty mouth bursted out some joke about my ass being allergic to lard LOLz! Tate had a good hard laugh and apple crisp was chosen! He described it as something your Gramma would make on a cold snowy day and he was spot on - it was like a home-y tasty warm dessert you'd have curled up next to a fireplace! Nothing über fancy just simple & delicious!

I'm taking my little bro for his birthday for sure thanks to this great time!!! You should go too - it's well worth a jaunt into Oakland!"
vg55SAkrEmuHpWfIMtJjBQ,2014-04-16,4,"Amazing service, the good was great. We ordered a good portion of the menu and only one dish was a miss (skirt steak). I liked it so much I'm actually going to have some drinks and eat at their bar next door Butterjoint"
vg55SAkrEmuHpWfIMtJjBQ,2016-02-04,5,"My boyfriend took me here for Valentines day and we chose the prix-fix menu (4 courses). We began by receiving a fun plate with various cheeses, meats, and pate. I then ordered a beet/goat cheese salad, which could have been my favorite thing of the night, and I normally don't even like beets. My main course was Seabass over a bed of a type of grain, which was perfectly cooked. For dessert I got a fruit tart with pistachio ice cream. The whole dinner was more of anexperience rather than just eating. The ambience was very classy and romantic. I thoroughly enjoyed the evening there, and hope to be back."
vg55SAkrEmuHpWfIMtJjBQ,2013-06-12,4,"I was just in Pittsburgh for a night and had the great fortune of eating there.  The experience left me excited to return to Pittsburgh just for another meal at Legume--it was that good!  My mother and I came on a rainy Thursday evening.  The staff was gracious to still seat us despite being nearly forty minutes late.  I found the atmosphere and the staff very warm and inviting.  Quiet and not hectic. 

My mother and I started with the  'massaged' kale salad with a fried poached egg.  'What's 'massaged' kale??,'  I asked the helpful waitress.  It's exactly how it sounds people--they massaged the kale to soften its texture and it really did help.  The kale was more soft and less scratchy as it can be when it doesn't receive such luxurious prep.  The fried poached egg I think was a bit over the top.  If they would have stopped at poaching the egg then I think the salad would have been perfect in its simplicity.  

The dish that really won me over though was the wild salmon with golden North Carolina rice and asparagus.  I ate the whole thing--every last bite and I rarely accomplish this in a restaurant because if I'm not over the moon about a dish I won't continue eating it.  This was worth it.  The fish was perfectly cooked, seasoned and just tasted so fresh.  My mother had the ricotta ravioli of which I tried and the filling was generous and bursting with cheesy goodness.  

For dessert we shared the rhubarb crisp--bam!  More delish goodness: warm, buttery and simple in its melding of tart, crunchy and perfectly sweet.  Ugh, now I'm hungry.  Can't wait to come back to Pittsburgh!"
vg55SAkrEmuHpWfIMtJjBQ,2015-06-12,5,"From the moment we walked in Legume, the service was great, beginning with the hostess.  Fantastic food.  Our waitress Molly was Awesome!  Highly Recommend!"
vg55SAkrEmuHpWfIMtJjBQ,2017-06-04,5,Great food. Great environment. Definitely recommend to anyone. The vegan dish they had was amazing.
vg55SAkrEmuHpWfIMtJjBQ,2013-06-30,4,Chic ambiance caring service focus on local providers interesting and delicious dishes. Most enjoyable evening
vg55SAkrEmuHpWfIMtJjBQ,2011-01-09,1,"This review is based upon my first and only experience with Legume. 

As a token of appreciation I took a friend there for dinner, I had recently moved to the area and my friend helped with my move. 

It was a rainy weekday evening in the summertime. We were seated at a small table in the front of the dining room, next to the entryway. At that time the customers would wait outside until they were seated but due to the rain the customers piled in a very small area adjacent to my chair. I could not lift my left arm without bumping into the person standing beside me. 

The noise level was overwhelming to the point that I could not carry on a conversation with my friend. 

The service was mediocre, we had to ask for an iced tea refill. When I complained about the crowding around my table, his response was ""I'll see what I can do"". He didn't even offer an apology. 

Then there was the meal. We both ordered the same items - a salad, iced tea and the least expensive choice on the menu. Our bill was $65.00 and we both felt unsatisfied, the portions were child size. The pasta dish with caramelized onions was tasteless. The salad was the highlight of our experience.

I would normally return to give a second chance, however. since the entire experience was unsatisfactory, I will not return."
vg55SAkrEmuHpWfIMtJjBQ,2012-05-07,5,"We came here during our short visit to Pittsburgh per the recommendation of some folks who know their food. Legume knocked it out of the park. It is easily the best dinner place in Pittsburgh. The atmosphere is classy and relaxed; for example, we dig the welcoming smile and the laid back attitude of our maitre d'. Stephen--our waiter--was friendly, knowledgeable, and professional. He knew his sh*t and he gave us his candid recommendations (never overselling). I started with the duck and pork pate and went with the kielbasa ramp (house made and cured for 6 months!) for our main course. My wife had the stinging nettle soup and their ramp raviolis. All of our dishes were sublime. My kielbasa came with a ""grit cake."" My impression was that I would get a few cubes of grit cakes (a la Charlie Trotter's) to ""remind"" me of white grit. Instead, I got a seared cake the size of a brownie. To finish the evening, both of us split the heart-warming sponge cake with poached pineapple. Along with a carafe of wine, this was a comfortable, inspiring, and impressive meal.

I wish I were a cow with 3 extra stomachs to eat everything on the menu. Legume is a classic bistro and it is obvious that the owner and the staff really care about the quality of their food. The serving sizes are refreshingly satisfying without being overwhelming. Even for a smaller market like Pittsburgh, they could raise the prices of each dish by 20% and still draw a packed crowd. If they were in Boston, hell, this would be up there with Craigie on Main (at half the price).

This is the real deal: food made by people who love food, served by friendly and knowledgeable staff, and at a reasonably price. Legume is the essence of a real bistro--the neighborhood joint that you want to be YOUR joint."
vg55SAkrEmuHpWfIMtJjBQ,2015-08-08,5,"We came here with another couple for their 5th anniversary. We decided on the tasting menu (one of us got the vegetarian option per our waiter's recommendation, just for a little variety). Everything was outstanding. Flavors were perfectly balanced, presentation was beautiful. 

Honestly I think the stand out for me ended up being the chocolate truffle cake. I loved my other courses, but that cake was just the epitome of what I want a chocolate dessert to be!

Our waiter, Tate, was fantastic! He was very attentive and knowledgeable, as well as fun. 

We saw the advertisement for Cheap Date Night (three-course meal at $50 per couple the first Wednesday of every month) and would love to come back for that!"
vg55SAkrEmuHpWfIMtJjBQ,2017-04-15,5,Wow!  Probably the prettiest meal I've ever ordered.
vg55SAkrEmuHpWfIMtJjBQ,2011-12-15,5,"Yes.

Yes Yes yes Yes.

My experience at Legume last night is in a close running for my best Pittsburgh restaurant experience, ever...

As many have mentioned, I was a bit skeptical of their move to North Oakland of all places. While N.Craig St doesn't have much draw in and of itself, it does seem like a somewhat central location, I'll give them that. I'm not sure how to describe the decor, I'm very curious what the space was pre-Legume, but it feels a lot like a dimly lit 1950's hotel foyer.

At any rate, I don't care about all that. The food was comfortably spectacular. The pork pate was creamy and delectable, but nothing too unseen. My barley risotto, hangar steak, carrot purree dish was cooked to perfection as was my partner's faro, goat cheese, plate. Another friend had duck confit with an apple chutney that made for candy on the plate. The food, in all, was perfectly executed but within a certain comfort zone of a new-american palate.

The service was 6 stars. We had to wait quite a bit of time for our main food service, and the manager and server more than adequately compensated for this. The server was friendly, and very knowledgeable about plates, wines, or desserts when asked.

In all, if you're really digging on some perfect seasonal new-american food, check this out. Just don't expect to be hit over the head with flavor profiles you've never experienced."
vg55SAkrEmuHpWfIMtJjBQ,2016-12-16,5,"Exquisite place! I recommend you: for entree the lamb soup, delicious! For drinks the full stop, really good if you like sweet drinks. Order the grass fed steak (amazing) with French fries alioli on a side! And for dessert the truffle cake! :) you will love this place!"
vg55SAkrEmuHpWfIMtJjBQ,2014-01-19,3,"I think my husband summed it up when he said, ""It feels like the chef won a restaurant on a reality tv show and just didn't know what to do with it.""  We went here for a special occasion but nothing, nothing made us want to stay.  

* Service - awkward, inattentive, slow
* Food - tasteless salads, excellent entrees, dessert missed the mark
* Atmosphere - loud off putting music, empty strange decor, beat up bathrooms

I had higher hopes based on yelp reviews.  We had a 9:15 reservation and were not seated until 9:30, even though we could see empty tables.  Others who were waiting just decided to leave.

Our waitress should be fired.  She described the food in the most unappealing way possible: ""We don't have a lamb chop, instead we are substituting a lamb leg, it is cut in half at the bone, it has lots of sinew, tendons, connective tissue, so it is pretty chewy and tough, and it looks worse than a chop but it is still really good tasting.""  And, ""Monkfish is really good like lobster, but it is a super gross looking, ugly fish.""  Way to turn our stomachs.

Many different people waited on us.  The person clearing our salads put our dirty knives straight on the table.  At this price restaurant they should bring new silverware with each course, and if not, then at least don't put it straight on the wood top table.  They also cleared things too early, placed things awkwardly, didn't ask if we wanted drink refills.  Did anybody train this staff?

Menu: I understand seasonal cooking doesn't leave many options in January.  But I also think there is a real lack of invention here.  75% of all the dishes had escarole and fingerling potatoes.  It all just sounded the same.  Get more creative with what you have at this time of year.  

Mussel salad was utterly flavorless.  I don't know how you can make a salad that has mussels, fennel, and caper berries that has no flavor.  It sounds impossible, but true.

The monkfish was delicious.  Well seasoned, big piece, tender, lovely tomato accompaniment.  Spanish mackerel was good.  Small.  Could have used a bit more sauce or flavoring.

Warm gingerbread came with ice cold quinces on top and was so slathered in whipped cream it looked like a three year old plated it.  The gingerbread was fine but the fruit should have been warm and saucy.  The whipped cream tasted like cool whip and was about 8 times too much.

At an odd moment, the music started blaring, the Smiths, which I love, and strange dance party music.  Just too off for this type of restaurant.  We had a strange oil lamp on our table that had a tiny blue flame.  There was a big empty wall behind us with a picture hook and no picture on it.  The bathroom has a strange shelf right when you walk in with q-tips and OB tampons in a tray.  Just so odd.

****

UPDATE: The owner of the restaurant contacted me via yelp and addressed the above concerns point by point.  She did so very respectfully and with tact, which I appreciate.  They are sending me a gift certificate and the next time I am in Pittsburgh I will give this place another try and can hopefully leave a more positive review.  I am very impressed with how they handled this and am updating my 2 stars to 3 stars for the time being."
vg55SAkrEmuHpWfIMtJjBQ,2015-12-18,4,"Good food. Pricey but they cook well. The portions are also quite small. We had a bluefish spread which was great, beef tartare, the fries, squid, squash ravioli. The bread was phenomenal.  I would probably go back when I am in town. Nice room as well. The service was ok, but could be a bit warmer. They seemed bored with us, which is a bit of a turn off."
vg55SAkrEmuHpWfIMtJjBQ,2012-10-18,5,"Absolutely wonderful.  Service was fantastic, food was great farm-to-table stuff I'm used to eating in LA, and perhaps most importantly, the WINE list was good.  Had a VERY tough time getting good--event decent wine in Pittsburgh, and Legumes list was great.  Wonderful place, wonderful night out!"
vg55SAkrEmuHpWfIMtJjBQ,2011-10-12,4,"Another great restaurant in the Pittsburgh area.  We tried several items here and nothing fell flat.  The food was perfectly executed, cooked well, & presented well.  
I was surprised how large the space was in this place; given that the menu is constantly changing, I expected a small dining room, but it's surprisingly spacious.  I would guess that they have to run out of things, but we didn't have any problems with that while we were here.  

The reason for 4 instead of 5 stars...there aren't a lot of entrees on the menu; when I was there, there were only 3 proteins, one was salmon & two were steak.  If you're not a meat eater, you're limited to the one bowl suppers...the options are okay but appear to be carb-heavy.   Looking at today's menu, there are 4 protein options, so maybe I just caught it on an off night.  Prices are reasonable given the execution; I'll add this place to my ""special"" rotation.

One last thing...we tried buttermilk panna cotta...if you see it on the menu, you have to get it.  It's freakin' fantastic.  I'm not normally a dessert person, but I could have this every night."
vg55SAkrEmuHpWfIMtJjBQ,2012-07-07,4,"So after my 2 stars, everyone was horrified.  How did you not like it?  How did you give them 2 stars?  So, we decided to go to back and give it another try. 

We started with 2 drinks - a glass of Riesling which was one of the best glasses of Riesling I have ever had - ever.  I went on a wine tour of the finger lakes a few eyars ago and had almost nothing but rieslings and this was better.  J had the Sunny Day - or something like that with tequila.  Definitely not good.  It was supposed to have a citrus flavor with it, but it really just tasted like a cup of tequila.  Good tequila, but not a god drink.

We started with the lamb riblets.  Amazing!  Excellent lamb flavor and a delicious rhubarb chutney.  I would have preferred more bite with the chutney, but the lamb was really amazing. 

I then had the salmon which came with turnips and swiss chard with a red wine reduction and a lemon sauce.  Nothing really blew me out of the water here except the lemon sauce.  It was perfect.  The salmon was cooked perfectly, but what was lacking was the seasoning.  I think everything would have been perked up a bit with a little more seasoning.

J had the lobster ravioli which was the best thing ever!  I really think the ravioli was stuffed with an entire lobster - the sauce, I have no idea what the sauce was, but it was delicious.  This was really, really good. I cannot go on enough about how really fantastic this was.  

We also got the tallow fries with mayo.  They were delicious, but probably not worth the heart-clogging calories from using the tallow.

All in all, this was a delicious meal and I am very happy that we went back for a second try."
vg55SAkrEmuHpWfIMtJjBQ,2015-06-26,3,"I've been here for lunch several times and it was fine, just fine. Service is excellent, as is the atmosphere, but the food is just okay, it doesn't blow my skirt up. Recently for dinner I had their pork ravioli, which was hearty and well-proportioned, but flavor-wise just okay. My husband had their sausage bonanza, ordered in part for the name, and found it well-cooked, filling, but not amazing and for the price we were expecting more. 

I'd go back for lunch, especially when in the mood for a proper sit-down affair, but I don't think I'd go back for dinner. I've been for drinks next door at the Butterjoint, which is always fun and as I wrote above the service and atmosphere are attentive and unique without trying too hard."
vg55SAkrEmuHpWfIMtJjBQ,2013-10-22,5,"Our dinner at Legume was FANTASTIC. Every dish was delicious, the cocktails and wine were wonderful and our waitress, Jennifer, was awesome. This was our first time in Pittsburgh, and it was my boyfriend's birthday dinner, and it couldn't have been better. I highly recommend Legume!"
vg55SAkrEmuHpWfIMtJjBQ,2012-06-04,4,"I came here for a friend's graduation dinner. Our reservation was pretty late - 9p, so by the time we were seated, they were out of their limited specials. We ended up ordering the chicken and halibut. Both dishes were amazing. The chicken was so juicy and the portion was massive. The halibut was perfectly cooked too. 

The service was friendly and quick.

If I am ever in Pittsburgh again, I would come back. Their menu changes daily and everything is fresh - farm to table."
vg55SAkrEmuHpWfIMtJjBQ,2012-04-11,4,"*For the bar

Legume is a spot that I haven't been to since it was a tiny affair in Regent Square. Wild success bought them a much larger space in North Oakland, amid cheap college housing and Pittsburgh culinary staples like Lulu's Noodles, this might have seemed like a strange move to make. So strange to me, in fact, that I let Legume slip silently from my mind and never considered it again, until recently.

Searching and re-searching Yelp for some restaurant or unique feature that I may have missed on the last pass, as I often do, I happened to stumble across the fact that this new-and-improved Legume had a bar! Aptly named, the Full Service Bar is open from 4p-midnight, and offers not only a solid beer and wine selection, but a fair selection of small bar-bites from the kitchen, which is also open until midnight. Honestly, though, I can go anywhere in town to grab a beer and a bite - what drew me in was that they not only have a 4p-6p happy hour, but a 10p-midnight happy hour as well! That's right, stop in for skillfully crafted bar food and discount drinks, specifically $2 off drafts, $4 wines, and $5 well drinks - along with some weekly specials(ie, $5 punch on Monday) and live music/DJs(I think Zombo plays Tuesdays)

We arrived at about half-past 10 and Legume itself had already closed, but the bar has a separate entrance in the entryway. The bar is beautiful, lined with comfortable leather-backed barstools, a high-table with a wooden alcove, and dimly lit by candles and sconces on the wall. In the back are a few low 4-seat tables with leather chairs to have a group of people sit. The bartender greeted us quickly and handed us a cocktail and draft list, along with a bar menu. The menu has about 6-8 small plates, a few soup/salads, and 3-4 dessert options. The draft list was decent, however 2 slots of their 10 choices were wasted on Miller Lite and America's oldest brewery(Yuengling). The bartender was happy, though, to give us samples of Duck-Rabbit Doppelbock and Southern Tier's 2x Stout(She was also nice to our fellow patrons, giving them a whirlwind tour of the finer points of gin and a quick intro to Mezcal). 

My girlfriend stuck to her 2X($4), while I wound up with a standard Manhattan, which turned out to not be part of the $5 well drinks(it was $8), but the bartender let me slide since she wasn't aware until after it was made. We also settled on an order or Risotto Balls($4) - coming 8 to a set(think Lindt truffle-sized) with a small ramekin of something that seemed an awful lot like citrusy mayo, but it was dark enough in the bar that I could pretend to uphold my diet by not asking. The risotto balls were very crispy on the outside and the inside was creamy and delicious - definitely a nice alternative to french fries. 

Having finished our risotto balls but not our drinks, we also ordered the crostini with chèvre and pepper jelly($4) - a kitchen open as late as the bar is such an overlooked luxury! They arrived quickly, 4 slices of toasted bread completely overloaded with goat cheese, and a dollop of sweet and spicy heaven on top of each. The cool and creamy goat cheese really paired well with the flavor of the jelly, and the jelly itself was so good I grabbed every last bit I could from the plate.

I still have yet to try the restaurant portion of Legume, but the bar has certainly won me as a late-night regular, especially on a low-key but classy evening. Also, they have their own twitter @FullServiceBar, so be sure to keep up!"
vg55SAkrEmuHpWfIMtJjBQ,2014-12-15,5,"Had an outstanding dinner at Legume this weekend! It's been on my list for some time to try and it was absolutely worth the wait. Our server was knowledgeable and shared great details about the menu. We enjoyed the racalett and beef tartare appetizers. Both were phenomenal! Also had the smoked kielbasa and pierogies and the braised lamb. I'd have to say the lamb was some of the best I've ever had. All around 5 stars for atmosphere, service and menu."
vg55SAkrEmuHpWfIMtJjBQ,2017-07-22,5,"This brief update reiterates the 5* rating for Legume, one of our favorite special occasion restaurants. Last night we shared the beet/tomato/fried goat cheese salad and both selected the halibut entre. Drinks were excellent cosmopolitans and a bottle of French burgundy. Everything was perfect, even the free bread, which might have been the best item of all. Service was great and the overall atmosphere is ideal. Can you tell we really like this place?"
vg55SAkrEmuHpWfIMtJjBQ,2013-04-07,5,"I've been here twice in the last year, and am happy to say that both times were incredible. The last time was on my birthday, when my wife set up a very nice dinner for two and we had the Chef's Tasting with the wine pairing. Like others who have reviewed Legume, we found our service to be excellent, and enjoyed the presentation of each course.

The food here is absolutely flavorful and delicious. It's the kind of place that can almost make you consider licking your plate when nobody's watching you. (Not that I did that, but I wanted to... luckily there was bread to help me take full advantage of the sauces...) Every item was perfectly cooked and delicious - from our fish course, through the lamb carpaccio, to the dessert finale, all of the proteins and garnishes were complimentary to each other and well prepared.

The only minor ""flaw"" was that they feel the need to maximize their space by putting a table for two right next to the doors to the kitchen - now, Legume is not the concept restaurant where you sit in full view of the kitchen, so this seems like a little bit of an afterthought. The problem for us was that in an otherwise quiet, slightly dark and romantic space, we were seated in a bright and somewhat loud section. I would have rather waited for another table in the main part of the restaurant; it would have paired better with the overall culinary experience. That being said, the food was so good here that I am not docking any stars for this...

Will definitely return."
vg55SAkrEmuHpWfIMtJjBQ,2015-03-17,5,"This place is solid. Really good. Brought a party of 6 in here for a client dinner, everyone left impressed. 

Everything was tasty, service was fantastic, was told this was the best restaurant in Pittsburgh and it lived up to high regards."
vg55SAkrEmuHpWfIMtJjBQ,2009-06-23,3,"It was a warm early summer night and Annie surprised me with reservations for this charming little bistro that I have been meaning to visit since it's opening, but for whatever reason just kept missing the opportunity.  However, after chatting with the chef at the restaurant party I'd renewed my urgency for visiting.  The restaurant is located on s. braddock ave. in regent square.  I used to spend more time here back when a friend lived near and its added a few good spots since (D's six pags and dogz for example, but I'll save that review for another time).  This is a nice area for date night with a few places for casual fine dining, independant flick at Regent square theater or shopping then pool and guiness at one of the local irish pubs.  Legume offers outdoor dining which is great especially when their is good people watching like there is here.  We weren't able to sit outside, but got a fine table in the intimate and dimly lit dining room.  It is a small place and unfortunately we were seated a little too close to some guy going on and on about ""hedge funds"", so it was a little too close for comfort.  I think there is like 8 or 10 tables mostly 4 tops.  The floors are hardwood and I like some of the details of the space itself such as the fixtures and art.  These folks also get the details as I noticed with the silverware they were using (I think ""Toast!"" uses the same type of simple ornate silverware).  A couple other non food details... It's byob for a small corkage fee of $3.  Many other spots charge $10.  You can feel comfy in Jeans, flip flops, or a suit and I noticed all forms of attire and all ages.  These folks are totally ingredient driven and I'm sure are into the whole farm to table movement and sustainability.  They change most of the menu daily and use top quality ingredients and often serve traditional fare with a contemporary flair.  Okay, onto the food.  We started with some good quality crusty bread and delicious room temperature high quality butter.  Our server was attentive and friendly without being intrusive.  I started with the tuna tartar. It was a nice portion of sushi grade tuna with perhaps a citrus or some type of acid used to cut the richness of the fish.  It was okay, I mean it didn't blow me away, but was perfectly acceptable.  However, I have to admit I've had tuna tartare that seemed to have a more crisp or ""bright"" flavor if you will at other places.  Again, it was fine just not 5 stars.  Annie tried the Buttermilk soup with bulger, chickpeas and parsley.  Unfortunately, Annie didn't know it was served cold and that would have been a non starter for her before go.  I tasted it and not really being a fan of cold soup it wasn't my thing either.  I get what he was going for I think.  It was rich while also not seeming to be too heavy.  It had a very layered flavor and I noticed many different spices most notably curry.  I had the steak for my entree and I think it was served with mashed potatoes.  It was cooked perfectly, delicious and flavorful.  The mashed potatoes were also really good. I don't think I want to know how much cream and butter is used.  For me the steak was the first thing I had that I really liked here.  Annie had their famous ""Chicken cooked under a skillet with garlic and mashed potatoes"".  I really enjoyed this also and see why it is so popular.  The chicken was moist and I prefer this than to just boring chicken breast.  The skin was great and the mashed potatoes again were quite good.  We skipped dessert, however I think next time we'll definitely try them.  One last thing the waitress noticed Annie didn't eat her soup and insisted on taking it off the bill.  This place is quite good and probably deserves 3.5 stars.  I hope to do a better job on my choices next time and update this review with another star."
vg55SAkrEmuHpWfIMtJjBQ,2013-03-20,5,"Legume is amazing, and so is Butterjoint (the associated bar). The nightly changes in the menu mean there's always something new to try (though your wallet might not be able to handle it), and if you feel like something less gourmet, you can order from the bar menu. They're also happy to accomodate vegetarians, and the staff is very helpful in explaining confusing words on the menu and suggesting things you might like. Give the specialty cocktails a try!"
vg55SAkrEmuHpWfIMtJjBQ,2013-05-21,1,"Service is good, but the food was over priced and nothing special. Don't order these items from the menu: The salmon was dry and way overcooked, the Italian sausages were burnt, overcooked and dry. Nothing special with the Tallow Fries were greasy and salty. Very disappointed for a graduation dinner event."
vg55SAkrEmuHpWfIMtJjBQ,2012-07-06,5,The atmosphere is nice at Legume.  It is an older building that has been update to look like a modern restaurant.  The food was delicious.  I had a grilled salad that was wonderful as a started.  For my main course I had a Wahoo dish.  The fish was cooked perfectly and some of the odd and different sides worked perfectly in the dish.  The only complaint that I had at Legume was that it was quite warm in the restaurant (I think the correct phrase is freakin hottttt!!!!) but even with the heat I gave the place 5 stars since the food was so good.
vg55SAkrEmuHpWfIMtJjBQ,2009-08-01,4,They now do take proper reservations. Yay!
vg55SAkrEmuHpWfIMtJjBQ,2016-09-25,1,Possibly the worse service I have ever had.  We had a party of six and so they applied a mandatory 18 percent tip.  We only saw our waitress twice when she took our order and when she brought our bill. Food was brought out by a runner.  We had to beg other waiters for refills etc.  yet our waitress received 18 percent.   Honestly no incentive to provide good service and she clearly was not interested.  On top of this the food is just ok. Not great. Not bad.  Just average. Add horrible service and mandatory tip I suggest eating elsewhere.   Too many other good choices that I understand service and the customer are important.
vg55SAkrEmuHpWfIMtJjBQ,2016-08-14,5,"Went here tonight with a friend because of the vegetarian offerings on their menu.  All of our food was excellent and very tasty.  Perfect size portions to boot.  We had room for desert and even those portions were appropriate size for us; which is smaller.  The chocolate truffle cake was heaven and the locally roasted coffee was just as good.

Lovely bar next door and we had an after dinner cocktail before heading home.   From observing non-vegetarian entrées and the yummy sounds the customers were making I'd day this will become a favorite of mine. 

Service was perfect, not annoying, but attentive.  Nice atmosphere, quick attentive service, and an overall very pleasurable dining experience. Oh, and there is a parking garage across the street and with restaurant validation it's only 3 dollars."
vg55SAkrEmuHpWfIMtJjBQ,2013-09-24,5,"I really like this place. I've been here three times. 

The food is wonderful and so is the service. The menu is pretty straight forward and nothing is too complex or crazy. It's just regular food done really really really well. 

This is one of my top 3 places to eat in Pittsburgh.

Only comment would be that I actually liked their Regent Square location a bit more than the Oakland one. Felt more cozy."
